table_schema,table_name,columns
extensions,pg_stat_statements_info,"[{""column_name"":""dealloc"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null},{""column_name"":""stats_reset"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null}]"
public,active_data_bundles,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""bundle_name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""display_name"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""bundle_provider"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""bundle_size_gb"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""bundle_price"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""bundle_commission_rate"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""bundle_validity_days"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""bundle_description"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""bundle_is_active"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null}]"
public,admin_agent_registrations,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""registered_by_admin_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""registration_method"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'manual'::character varying""},{""column_name"":""registration_notes"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,admin_commission_overview,"[{""column_name"":""order_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_name"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""product_name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""quantity"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""unit_price"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""order_total"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_per_item"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""total_commission"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_paid"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":null},{""column_name"":""order_status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_status"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null}]"
public,admin_notifications,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""type"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""submission_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""preview"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""read"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""}]"
public,admin_registration_dashboard,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""full_name"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""phone_number"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""region"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""isapproved"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":null},{""column_name"":""registration_source"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""wallet_balance"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""registered_by_admin_email"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""registration_notes"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""registration_date"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null}]"
public,admin_sessions,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""admin_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""session_token"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""expires_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""NO"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,admin_users,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""email"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""password_hash"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""full_name"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""role"",""data_type"":""text"",""is_nullable"":""YES"",""default"":""'admin'::text""},{""column_name"":""is_active"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""true""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""last_login"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""auth_uid"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null}]"
public,agent_activity_log,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""activity_type"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""activity_details"",""data_type"":""jsonb"",""is_nullable"":""YES"",""default"":null},{""column_name"":""ip_address"",""data_type"":""inet"",""is_nullable"":""YES"",""default"":null},{""column_name"":""user_agent"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,agent_activity_summary,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""full_name"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""phone_number"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""region"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""isapproved"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":null},{""column_name"":""last_activity_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""last_login_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""data_orders_count_30d"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""data_orders_count_7d"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""auto_deactivated_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""auto_deactivation_reason"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""activity_status"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""days_since_last_activity"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null}]"
public,agent_announcements,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""title"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""body"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""image_url"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""interval_seconds"",""data_type"":""integer"",""is_nullable"":""NO"",""default"":""300""},{""column_name"":""is_active"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""true""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,agent_automation_runs,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""run_type"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""agents_processed"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""agents_deactivated"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""execution_time_ms"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'running'::character varying""},{""column_name"":""error_message"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""run_details"",""data_type"":""jsonb"",""is_nullable"":""YES"",""default"":null},{""column_name"":""started_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""completed_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null}]"
public,agent_balance_verification,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""email"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""stored_wallet_balance"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""calculated_wallet_balance"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""stored_commission_balance"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""calculated_commission_balance"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""available_commission_balance"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""total_paid_out"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""wallet_balance_matches"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_balance_matches"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":null}]"
public,agent_clearing_audit,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""agent_name"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""cleared_by"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""clearing_timestamp"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""cleared_counts"",""data_type"":""json"",""is_nullable"":""YES"",""default"":null},{""column_name"":""success"",""data_type"":""boolean"",""is_nullable"":""NO"",""default"":null},{""column_name"":""error_message"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null}]"
public,agent_commission_balances,"[{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_name"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_email"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_phone"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""available_balance"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""monthly_withdrawals"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null},{""column_name"":""last_withdrawal_date"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null}]"
public,agent_commission_dashboard,"[{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""full_name"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""available_commission"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""total_withdrawn"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""pending_withdrawal"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""wholesale_orders_count"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null},{""column_name"":""referrals_count"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null},{""column_name"":""data_orders_count"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null}]"
public,agent_commission_sources,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""source_type"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""source_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""source_name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_withdrawn"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":null},{""column_name"":""withdrawal_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""withdrawn_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""earned_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null}]"
public,agent_financials_recon,"[{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""earned_commissions"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""pending_commissions"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""paid_commissions"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""total_withdrawn"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""pending_withdrawals"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""computed_available"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null}]"
public,agent_performance_metrics,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""uuid_generate_v4()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""date"",""data_type"":""date"",""is_nullable"":""NO"",""default"":null},{""column_name"":""orders_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""data_orders_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""wholesale_orders_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""referrals_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""total_sales"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""data_sales"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""wholesale_sales"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""referral_earnings"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""commission_earned"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""login_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""page_views"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""session_duration"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""leads_generated"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""conversion_rate"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""sales_rank"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_rank"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""activity_rank"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
